period,group,TEK,Skill,Times_tested,Total_weighted_freq,Group_avg_score,Priority,Student_id
3,1,6.8(E.i) [R],Identify the author's claim.,0,0.0,1.0,32,30023632.0
3,1,6.8(E.i) [R],Identify the author's claim.,0,0.0,1.0,32,30015065.0
3,1,6.8(E.i) [R],Identify the author's claim.,0,0.0,1.0,32,30014792.0
3,1,6.8(E.iii) [S],Identify the intended audience or reader.,0,0.0,1.0,33,30014747.0
3,1,6.8(E.iii) [S],Identify the intended audience or reader.,0,0.0,1.0,33,30011315.0
3,1,6.8(E.iii) [S],Identify the intended audience or reader.,0,0.0,1.0,33,30023632.0
3,1,6.8(E.iii) [S],Identify the intended audience or reader.,0,0.0,1.0,33,30015065.0
3,1,6.8(E.iii) [S],Identify the intended audience or reader.,0,0.0,1.0,33,30014792.0
3,2,6.10(B.ii) [R],Revise to add supporting details. ,14,0.5867620751341681,0.0,1,30011689.0
3,2,6.10(B.ii) [R],Revise to add supporting details. ,14,0.5867620751341681,0.0,1,30011763.0
3,2,6.10(B.ii) [R],Revise to add supporting details. ,14,0.5867620751341681,0.0,1,30014658.0
3,2,6.10(B.ii) [R],Revise to add supporting details. ,14,0.5867620751341681,0.0,1,30014248.0
3,2,6.10(B.ii) [R],Revise to add supporting details. ,14,0.5867620751341681,0.0,1,30014644.0
3,2,6.5(E) [R],Determine the similarities between texts.,26,0.9212880143112702,0.75,2,30011689.0
3,2,6.5(E) [R],Determine the similarities between texts.,26,0.9212880143112702,0.75,2,30011763.0
3,2,6.5(E) [R],Determine the similarities between texts.,26,0.9212880143112702,0.75,2,30014658.0
3,2,6.5(E) [R],Determine the similarities between texts.,26,0.9212880143112702,0.75,2,30014248.0
3,2,6.5(E) [R],Determine the similarities between texts.,26,0.9212880143112702,0.75,2,30014644.0
3,2,6.10(D.ix) [R],"Edit for correct spelling, including commonly confused terms.",33,1.0,1.0,3,30011689.0
3,2,6.10(D.ix) [R],"Edit for correct spelling, including commonly confused terms.",33,1.0,1.0,3,30011763.0
3,2,6.10(D.ix) [R],"Edit for correct spelling, including commonly confused terms.",33,1.0,1.0,3,30014658.0
3,2,6.10(D.ix) [R],"Edit for correct spelling, including commonly confused terms.",33,1.0,1.0,3,30014248.0
3,2,6.10(D.ix) [R],"Edit for correct spelling, including commonly confused terms.",33,1.0,1.0,3,30014644.0
3,2,6.2(B) [R],Use the context to determine a word's meaning.,18,0.6565295169946332,0.3333333333333333,4,30011689.0
3,2,6.2(B) [R],Use the context to determine a word's meaning.,18,0.6565295169946332,0.3333333333333333,4,30011763.0
3,2,6.2(B) [R],Use the context to determine a word's meaning.,18,0.6565295169946332,0.3333333333333333,4,30014658.0
3,2,6.2(B) [R],Use the context to determine a word's meaning.,18,0.6565295169946332,0.3333333333333333,4,30014248.0
3,2,6.2(B) [R],Use the context to determine a word's meaning.,18,0.6565295169946332,0.3333333333333333,4,30014644.0
3,2,6.5(F) [R],"Make an inference about a character, narrator, or speaker based on text evidence.",25,0.8443649373881932,0.75,5,30011689.0
3,2,6.5(F) [R],"Make an inference about a character, narrator, or speaker based on text evidence.",25,0.8443649373881932,0.75,5,30011763.0
3,2,6.5(F) [R],"Make an inference about a character, narrator, or speaker based on text evidence.",25,0.8443649373881932,0.75,5,30014658.0
3,2,6.5(F) [R],"Make an inference about a character, narrator, or speaker based on text evidence.",25,0.8443649373881932,0.75,5,30014248.0
3,2,6.5(F) [R],"Make an inference about a character, narrator, or speaker based on text evidence.",25,0.8443649373881932,0.75,5,30014644.0
3,2,6.6(C) [R],Use text evidence to support an idea or inference.,27,0.9660107334525939,1.0,6,30011689.0
3,2,6.6(C) [R],Use text evidence to support an idea or inference.,27,0.9660107334525939,1.0,6,30011763.0
3,2,6.6(C) [R],Use text evidence to support an idea or inference.,27,0.9660107334525939,1.0,6,30014658.0
3,2,6.6(C) [R],Use text evidence to support an idea or inference.,27,0.9660107334525939,1.0,6,30014248.0
3,2,6.6(C) [R],Use text evidence to support an idea or inference.,27,0.9660107334525939,1.0,6,30014644.0
3,2,6.7(C) [R],Determine how the events in the paragraph(s) contribute to the plot.,9,0.4490161001788909,0.0,7,30011689.0
3,2,6.7(C) [R],Determine how the events in the paragraph(s) contribute to the plot.,9,0.4490161001788909,0.0,7,30011763.0
3,2,6.7(C) [R],Determine how the events in the paragraph(s) contribute to the plot.,9,0.4490161001788909,0.0,7,30014658.0
3,2,6.7(C) [R],Determine how the events in the paragraph(s) contribute to the plot.,9,0.4490161001788909,0.0,7,30014248.0
3,2,6.7(C) [R],Determine how the events in the paragraph(s) contribute to the plot.,9,0.4490161001788909,0.0,7,30014644.0
3,2,6.5(H) [R],Draw a conclusion based on ideas presented throughout the text.,16,0.6869409660107334,0.6,8,30011689.0
3,2,6.5(H) [R],Draw a conclusion based on ideas presented throughout the text.,16,0.6869409660107334,0.6,8,30011763.0
3,2,6.5(H) [R],Draw a conclusion based on ideas presented throughout the text.,16,0.6869409660107334,0.6,8,30014658.0
3,2,6.5(H) [R],Draw a conclusion based on ideas presented throughout the text.,16,0.6869409660107334,0.6,8,30014248.0
3,2,6.5(H) [R],Draw a conclusion based on ideas presented throughout the text.,16,0.6869409660107334,0.6,8,30014644.0
3,2,6.9(E) [S],Explain what the reader understands because of the author's use of point of view. ,6,0.3112701252236136,0.0,9,30011689.0
3,2,6.9(E) [S],Explain what the reader understands because of the author's use of point of view. ,6,0.3112701252236136,0.0,9,30011763.0
3,2,6.9(E) [S],Explain what the reader understands because of the author's use of point of view. ,6,0.3112701252236136,0.0,9,30014658.0
3,2,6.9(E) [S],Explain what the reader understands because of the author's use of point of view. ,6,0.3112701252236136,0.0,9,30014248.0
3,2,6.9(E) [S],Explain what the reader understands because of the author's use of point of view. ,6,0.3112701252236136,0.0,9,30014644.0
3,2,6.9(D) [S],Explain how the author's use of figurative language contributes to the story. ,6,0.3023255813953488,0.0,10,30011689.0
3,2,6.9(D) [S],Explain how the author's use of figurative language contributes to the story. ,6,0.3023255813953488,0.0,10,30011763.0
3,2,6.9(D) [S],Explain how the author's use of figurative language contributes to the story. ,6,0.3023255813953488,0.0,10,30014658.0
3,2,6.9(D) [S],Explain how the author's use of figurative language contributes to the story. ,6,0.3023255813953488,0.0,10,30014248.0
3,2,6.9(D) [S],Explain how the author's use of figurative language contributes to the story. ,6,0.3023255813953488,0.0,10,30014644.0
3,2,6.10(D) [S],Edit a draft using standard English conventions. ,6,0.29874776386404295,0.0,11,30011689.0
3,2,6.10(D) [S],Edit a draft using standard English conventions. ,6,0.29874776386404295,0.0,11,30011763.0
3,2,6.10(D) [S],Edit a draft using standard English conventions. ,6,0.29874776386404295,0.0,11,30014658.0
3,2,6.10(D) [S],Edit a draft using standard English conventions. ,6,0.29874776386404295,0.0,11,30014248.0
3,2,6.10(D) [S],Edit a draft using standard English conventions. ,6,0.29874776386404295,0.0,11,30014644.0
3,2,6.7(B) [R],Analyze how the characters' actions or responses develop the plot.,5,0.27549194991055453,0.0,12,30011689.0
3,2,6.7(B) [R],Analyze how the characters' actions or responses develop the plot.,5,0.27549194991055453,0.0,12,30011763.0
3,2,6.7(B) [R],Analyze how the characters' actions or responses develop the plot.,5,0.27549194991055453,0.0,12,30014658.0
3,2,6.7(B) [R],Analyze how the characters' actions or responses develop the plot.,5,0.27549194991055453,0.0,12,30014248.0
3,2,6.7(B) [R],Analyze how the characters' actions or responses develop the plot.,5,0.27549194991055453,0.0,12,30014644.0
3,2,6.5(G) [R],Determine a key idea in the text.,11,0.4919499105545617,0.6,13,30011689.0
3,2,6.5(G) [R],Determine a key idea in the text.,11,0.4919499105545617,0.6,13,30011763.0
3,2,6.5(G) [R],Determine a key idea in the text.,11,0.4919499105545617,0.6,13,30014658.0
3,2,6.5(G) [R],Determine a key idea in the text.,11,0.4919499105545617,0.6,13,30014248.0
3,2,6.5(G) [R],Determine a key idea in the text.,11,0.4919499105545617,0.6,13,30014644.0
3,2,6.2(A) [S],Use a dictionary entry to determine a word's meaning in context.,14,0.629695885509839,1.0,14,30011689.0
3,2,6.2(A) [S],Use a dictionary entry to determine a word's meaning in context.,14,0.629695885509839,1.0,14,30011763.0
3,2,6.2(A) [S],Use a dictionary entry to determine a word's meaning in context.,14,0.629695885509839,1.0,14,30014658.0
3,2,6.2(A) [S],Use a dictionary entry to determine a word's meaning in context.,14,0.629695885509839,1.0,14,30014248.0
3,2,6.2(A) [S],Use a dictionary entry to determine a word's meaning in context.,14,0.629695885509839,1.0,14,30014644.0
3,2,6.6(D) [R],Summarize the story.,9,0.5116279069767442,0.8,15,30011689.0
3,2,6.6(D) [R],Summarize the story.,9,0.5116279069767442,0.8,15,30011763.0
3,2,6.6(D) [R],Summarize the story.,9,0.5116279069767442,0.8,15,30014658.0
3,2,6.6(D) [R],Summarize the story.,9,0.5116279069767442,0.8,15,30014248.0
3,2,6.6(D) [R],Summarize the story.,9,0.5116279069767442,0.8,15,30014644.0
3,2,6.10(D.vii) [S],Edit for correct capitalization.,15,0.5957066189624329,1.0,16,30011689.0
3,2,6.10(D.vii) [S],Edit for correct capitalization.,15,0.5957066189624329,1.0,16,30011763.0
3,2,6.10(D.vii) [S],Edit for correct capitalization.,15,0.5957066189624329,1.0,16,30014658.0
3,2,6.10(D.vii) [S],Edit for correct capitalization.,15,0.5957066189624329,1.0,16,30014248.0
3,2,6.10(D.vii) [S],Edit for correct capitalization.,15,0.5957066189624329,1.0,16,30014644.0
3,2,6.8(D.ii) [S],Determine what the introduction helps the reader understand. ,2,0.13953488372093023,0.2,17,30011689.0
3,2,6.8(D.ii) [S],Determine what the introduction helps the reader understand. ,2,0.13953488372093023,0.2,17,30011763.0
3,2,6.8(D.ii) [S],Determine what the introduction helps the reader understand. ,2,0.13953488372093023,0.2,17,30014658.0
3,2,6.8(D.ii) [S],Determine what the introduction helps the reader understand. ,2,0.13953488372093023,0.2,17,30014248.0
3,2,6.8(D.ii) [S],Determine what the introduction helps the reader understand. ,2,0.13953488372093023,0.2,17,30014644.0
3,2,6.11(C) [R],Compose an argumentative text. ,0,0.0,0.0,18,30011689.0
3,2,6.11(C) [R],Compose an argumentative text. ,0,0.0,0.0,18,30011763.0
3,2,6.11(C) [R],Compose an argumentative text. ,0,0.0,0.0,18,30014658.0
3,2,6.11(C) [R],Compose an argumentative text. ,0,0.0,0.0,18,30014248.0
3,2,6.11(C) [R],Compose an argumentative text. ,0,0.0,0.0,18,30014644.0
3,2,6.10(B.i) [R],Determine the best place to insert a sentence. ,7,0.3363148479427549,0.7,19,30011689.0
3,2,6.10(B.i) [R],Determine the best place to insert a sentence. ,7,0.3363148479427549,0.7,19,30011763.0
3,2,6.10(B.i) [R],Determine the best place to insert a sentence. ,7,0.3363148479427549,0.7,19,30014658.0
3,2,6.10(B.i) [R],Determine the best place to insert a sentence. ,7,0.3363148479427549,0.7,19,30014248.0
3,2,6.10(B.i) [R],Determine the best place to insert a sentence. ,7,0.3363148479427549,0.7,19,30014644.0
3,2,6.8(D.iii) [S],Describe the organizational pattern used in the selection. ,3,0.17173524150268335,0.4,20,30011689.0
3,2,6.8(D.iii) [S],Describe the organizational pattern used in the selection. ,3,0.17173524150268335,0.4,20,30011763.0
3,2,6.8(D.iii) [S],Describe the organizational pattern used in the selection. ,3,0.17173524150268335,0.4,20,30014658.0
3,2,6.8(D.iii) [S],Describe the organizational pattern used in the selection. ,3,0.17173524150268335,0.4,20,30014248.0
3,2,6.8(D.iii) [S],Describe the organizational pattern used in the selection. ,3,0.17173524150268335,0.4,20,30014644.0
3,2,6.7(A) [S],Infer the theme of the story. ,2,0.11806797853309481,0.4,21,30011689.0
3,2,6.7(A) [S],Infer the theme of the story. ,2,0.11806797853309481,0.4,21,30011763.0
3,2,6.7(A) [S],Infer the theme of the story. ,2,0.11806797853309481,0.4,21,30014658.0
3,2,6.7(A) [S],Infer the theme of the story. ,2,0.11806797853309481,0.4,21,30014248.0
3,2,6.7(A) [S],Infer the theme of the story. ,2,0.11806797853309481,0.4,21,30014644.0
3,2,6.8(B) [S],Identify the distinguishing characteristics of poetry.,0,0.0,0.2,22,30011689.0
3,2,6.8(B) [S],Identify the distinguishing characteristics of poetry.,0,0.0,0.2,22,30011763.0
3,2,6.8(B) [S],Identify the distinguishing characteristics of poetry.,0,0.0,0.2,22,30014658.0
3,2,6.8(B) [S],Identify the distinguishing characteristics of poetry.,0,0.0,0.2,22,30014248.0
3,2,6.8(B) [S],Identify the distinguishing characteristics of poetry.,0,0.0,0.2,22,30014644.0
3,2,6.9(C) [S],Explain why the author includes a map in the selection. ,3,0.18604651162790697,0.6,23,30011689.0
3,2,6.9(C) [S],Explain why the author includes a map in the selection. ,3,0.18604651162790697,0.6,23,30011763.0
3,2,6.9(C) [S],Explain why the author includes a map in the selection. ,3,0.18604651162790697,0.6,23,30014658.0
3,2,6.9(C) [S],Explain why the author includes a map in the selection. ,3,0.18604651162790697,0.6,23,30014248.0
3,2,6.9(C) [S],Explain why the author includes a map in the selection. ,3,0.18604651162790697,0.6,23,30014644.0
3,2,6.8(A) [S],Identify the distinguishing characteristics of fictional texts.,1,0.06797853309481217,0.4,24,30011689.0
3,2,6.8(A) [S],Identify the distinguishing characteristics of fictional texts.,1,0.06797853309481217,0.4,24,30011763.0
3,2,6.8(A) [S],Identify the distinguishing characteristics of fictional texts.,1,0.06797853309481217,0.4,24,30014658.0
3,2,6.8(A) [S],Identify the distinguishing characteristics of fictional texts.,1,0.06797853309481217,0.4,24,30014248.0
3,2,6.8(A) [S],Identify the distinguishing characteristics of fictional texts.,1,0.06797853309481217,0.4,24,30014644.0
3,2,6.10(D.viii) [S],Edit for correct use of commas in complex sentences. ,4,0.2003577817531306,0.8,25,30011689.0
3,2,6.10(D.viii) [S],Edit for correct use of commas in complex sentences. ,4,0.2003577817531306,0.8,25,30011763.0
3,2,6.10(D.viii) [S],Edit for correct use of commas in complex sentences. ,4,0.2003577817531306,0.8,25,30014658.0
3,2,6.10(D.viii) [S],Edit for correct use of commas in complex sentences. ,4,0.2003577817531306,0.8,25,30014248.0
3,2,6.10(D.viii) [S],Edit for correct use of commas in complex sentences. ,4,0.2003577817531306,0.8,25,30014644.0
3,2,6.9(B) [S],Explain why the author uses a problem-and-solution organizational structure. ,2,0.1252236135957066,0.8,26,30011689.0
3,2,6.9(B) [S],Explain why the author uses a problem-and-solution organizational structure. ,2,0.1252236135957066,0.8,26,30011763.0
3,2,6.9(B) [S],Explain why the author uses a problem-and-solution organizational structure. ,2,0.1252236135957066,0.8,26,30014658.0
3,2,6.9(B) [S],Explain why the author uses a problem-and-solution organizational structure. ,2,0.1252236135957066,0.8,26,30014248.0
3,2,6.9(B) [S],Explain why the author uses a problem-and-solution organizational structure. ,2,0.1252236135957066,0.8,26,30014644.0
3,2,6.7(D) [S],Analyze how the setting influences the characters and plot. ,0,0.0,0.6,27,30011689.0
3,2,6.7(D) [S],Analyze how the setting influences the characters and plot. ,0,0.0,0.6,27,30011763.0
3,2,6.7(D) [S],Analyze how the setting influences the characters and plot. ,0,0.0,0.6,27,30014658.0
3,2,6.7(D) [S],Analyze how the setting influences the characters and plot. ,0,0.0,0.6,27,30014248.0
3,2,6.7(D) [S],Analyze how the setting influences the characters and plot. ,0,0.0,0.6,27,30014644.0
3,2,6.8(E.iii) [S],Identify the intended audience or reader.,0,0.0,0.6,28,30011689.0
3,2,6.8(E.iii) [S],Identify the intended audience or reader.,0,0.0,0.6,28,30011763.0
3,2,6.8(E.iii) [S],Identify the intended audience or reader.,0,0.0,0.6,28,30014658.0
3,2,6.8(E.iii) [S],Identify the intended audience or reader.,0,0.0,0.6,28,30014248.0
3,2,6.8(E.iii) [S],Identify the intended audience or reader.,0,0.0,0.6,28,30014644.0
3,2,6.9(G) [S],Explain why the author uses rhetorical devices in the selection.,0,0.0,0.6,29,30011689.0
3,2,6.9(G) [S],Explain why the author uses rhetorical devices in the selection.,0,0.0,0.6,29,30011763.0
3,2,6.9(G) [S],Explain why the author uses rhetorical devices in the selection.,0,0.0,0.6,29,30014658.0
3,2,6.9(G) [S],Explain why the author uses rhetorical devices in the selection.,0,0.0,0.6,29,30014248.0
3,2,6.9(G) [S],Explain why the author uses rhetorical devices in the selection.,0,0.0,0.6,29,30014644.0
3,2,6.9(A) [R],Determine a message the author conveys in the story. ,3,0.17889087656529518,1.0,30,30011689.0
3,2,6.9(A) [R],Determine a message the author conveys in the story. ,3,0.17889087656529518,1.0,30,30011763.0
3,2,6.9(A) [R],Determine a message the author conveys in the story. ,3,0.17889087656529518,1.0,30,30014658.0
3,2,6.9(A) [R],Determine a message the author conveys in the story. ,3,0.17889087656529518,1.0,30,30014248.0
3,2,6.9(A) [R],Determine a message the author conveys in the story. ,3,0.17889087656529518,1.0,30,30014644.0
3,2,6.10(C) [R],Revise a draft. ,0,0.0,0.65,31,30011689.0
3,2,6.10(C) [R],Revise a draft. ,0,0.0,0.65,31,30011763.0
3,2,6.10(C) [R],Revise a draft. ,0,0.0,0.65,31,30014658.0
3,2,6.10(C) [R],Revise a draft. ,0,0.0,0.65,31,30014248.0
3,2,6.10(C) [R],Revise a draft. ,0,0.0,0.65,31,30014644.0
3,2,6.9(F) [S],Determine which sentence conveys a certain mood. ,1,0.07155635062611806,0.8,32,30011689.0
3,2,6.9(F) [S],Determine which sentence conveys a certain mood. ,1,0.07155635062611806,0.8,32,30011763.0
